# gapseq version: 1.2 54b56c7c
# Sequence DB md5sum:  (, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	false	0	1	0	0	
|PWY-5|	canavanine biosynthesis	false	0	4	0	0	
|PWY5F9-12|	biphenyl degradation	false	0	4	0	0	
|PWY5F9-3233|	phthalate degradation (aerobic)	false	0	3	0	0	
|PWY-6000|	&gamma;-linolenate biosynthesis II (animals)	false	0	2	0	0	
|PWY-6001|	linoleate biosynthesis II (animals)	false	0	2	0	0	
|PWY-6002|	lotaustralin degradation	false	0	2	0	0	
|PWY-6003|	gramicidin S biosynthesis	false	0	3	0	0	
|PWY-6004|	glycine betaine biosynthesis V (from glycine)	false	0	3	0	0	
|PWY-6005|	marneral biosynthesis	false	0	2	0	0	
|PWY-6007|	(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis II	false	0	2	0	0	
|PWY-6008|	baruol biosynthesis	false	0	1	0	0	
|PWY-6010|	apigenin glycosides biosynthesis	false	0	5	0	0	
|PWY-6011|	amygdalin and prunasin degradation	false	0	3	0	0	
|PWY-6012-1|	acyl carrier protein activation	false	0	1	0	0	
|PWY-6012|	acyl carrier protein metabolism	false	0	2	0	0	
|PWY-6013|	crepenynate biosynthesis	false	0	1	0	0	
|PWY-6014|	vernolate biosynthesis I	false	0	1	0	0	
|PWY-6015|	vitexin and derivatives biosynthesis	false	0	4	0	0	
|PWY-6019|	pseudouridine degradation	false	0	2	0	0	
|PWY-601|	glucosinolate biosynthesis from tryptophan	false	0	13	0	0	
|PWY-6021|	nitrilotriacetate degradation	false	0	2	0	0	
|PWY-6024|	isovitexin glycosides biosynthesis	false	0	10	0	0	
|PWY-6027|	capsiconiate biosynthesis	false	0	4	0	0	
|PWY-6028|	acetoin degradation	false	0	1	0	0	
|PWY-6029|	2,3-trans-flavanols biosynthesis	false	0	3	0	0	
|PWY-6030|	serotonin and melatonin biosynthesis	false	0	4	0	0	
|PWY-6032|	digitoxigenin biosynthesis	false	0	8	0	0	
|PWY-6035|	2,3-cis-flavanols biosynthesis	false	0	3	0	0	
|PWY-6036|	cardenolide glucosides biosynthesis	false	0	16	0	0	
|PWY-6038|	citrate degradation	false	0	2	0	0	
|PWY-6039|	chlorogenic acid biosynthesis I	false	0	7	0	0	
|PWY-6040|	chlorogenic acid biosynthesis II	false	0	4	0	0	
|PWY-6041|	4-sulfocatechol degradation	false	0	4	0	0	
|PWY-6043|	ethanedisulfonate degradation	false	0	1	0	0	
|PWY-6044|	methanesulfonate degradation	false	0	1	0	0	
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	false	0	1	0	0	
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	false	0	1	0	0	
|PWY-6047|	dimethyl sulfide degradation I	false	0	2	0	0	
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	false	0	6	0	0	
|PWY-6050|	dimethyl sulfoxide degradation	false	0	1	0	0	
|PWY-6051|	2,4,6-trinitrotoluene degradation	false	0	12	0	0	
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	false	0	1	0	0	
|PWY-6053|	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)	false	0	4	0	0	
|PWY-6054|	dimethylsulfoniopropanoate biosynthesis I (Wollastonia)	false	0	3	0	0	
|PWY-6055|	dimethylsulfoniopropanoate biosynthesis II (Spartina)	false	0	4	0	0	
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	false	0	1	0	0	
|PWY-6057|	dimethylsulfide to cytochrome c2 electron transfer	false	0	1	0	0	
|PWY-6058|	dimethyl sulfone degradation	false	0	1	0	0	
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	false	0	4	0	0	
|PWY-6060|	malonate degradation II (biotin-dependent)	false	0	4	0	0	
|PWY-6061|	bile acid biosynthesis, neutral pathway	false	0	28	0	0	
|PWY-6064|	methylquercetin biosynthesis	false	0	2	0	0	
|PWY-6068|	indican biosynthesis	false	0	2	0	0	
|PWY-6069|	indigo biosynthesis	false	0	1	0	0	
|PWY-6073|	alginate biosynthesis I (algal)	false	0	3	0	0	
|PWY-6074|	zymosterol biosynthesis	false	0	14	0	0	
|PWY-6075|	ergosterol biosynthesis I	false	0	5	0	0	
|PWY-6076|	vitamin D3 biosynthesis	false	0	2	0	0	
|PWY-6077|	anthranilate degradation II (aerobic)	false	0	2	0	0	
|PWY-6079|	anthranilate degradation I (aerobic)	false	0	1	0	0	
|PWY-6080|	4-ethylphenol degradation (anaerobic)	false	0	6	0	0	
|PWY-6081|	1,3-dichlorobenzene degradation	false	0	2	0	0	
|PWY-6082|	alginate biosynthesis II (bacterial)	false	0	7	0	0	
|PWY-6083|	chlorobenzene degradation	false	0	2	0	0	
|PWY-6084|	3,5-dichlorocatechol degradation	false	0	6	0	0	
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	false	0	2	0	0	
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	false	0	2	0	0	
|PWY-6087|	4-chlorocatechol degradation	false	0	4	0	0	
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	false	0	4	0	0	
|PWY-6089|	3-chlorocatechol degradation I (ortho)	false	0	5	0	0	
|PWY-6090|	1,2-dichlorobenzene degradation	false	0	2	0	0	
|PWY-6091|	1,2,4-trichlorobenzene degradation	false	0	2	0	0	
|PWY-6093|	4,5-dichlorocatechol degradation	false	0	5	0	0	
|PWY-6094|	3,4,6-trichlorocatechol degradation	false	0	6	0	0	
|PWY-6095|	dammara-20,24-diene biosynthesis	false	0	1	0	0	
|PWY-6098|	diploterol biosynthesis	false	0	2	0	0	
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	false	0	1	0	0	
|PWY-6100|	L-carnitine biosynthesis	false	0	4	0	0	
|PWY-6102|	5-chloro-3-methyl-catechol degradation	false	0	2	0	0	
|PWY-6103|	3-chlorotoluene degradation I	false	0	2	0	0	
|PWY-6104|	3-chlorotoluene degradation II	false	0	3	0	0	
|PWY-6105|	botryococcenes and methylated squalene biosynthesis	false	0	9	0	0	
|PWY-6107|	chlorosalicylate degradation	false	0	7	0	0	
|PWY-6109|	mangrove triterpenoid biosynthesis	false	0	6	0	0	
|PWY-6111|	mitochondrial L-carnitine shuttle	false	0	3	0	0	
|PWY-6116|	mannosylfructose biosynthesis	false	0	2	0	0	
|PWY-6117|	spermine and spermidine degradation I	false	0	5	0	0	
|PWY-6118|	glycerol-3-phosphate shuttle	false	50	1	0	0	1.1.1.8-RXN 
|PWY-6120|	L-tyrosine biosynthesis III	false	33	2	0	0	CHORISMATEMUT-RXN 
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	false	20	3	0	0	FGAMSYN-RXN 
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	false	20	4	0	0	FGAMSYN-RXN 
|PWY-6123|	inosine-5'-phosphate biosynthesis I	false	33	4	1	1	AICARSYN-RXN RXN0-743 
|PWY-6124|	inosine-5'-phosphate biosynthesis II	false	20	4	0	0	AICARSYN-RXN 
|PWY-6128|	cis-calamenene related sesquiterpenoids biosynthesis	false	0	2	0	0	
|PWY-6129|	dolichol and dolichyl phosphate biosynthesis	false	0	4	0	0	
|PWY-6130|	glycerol degradation III	false	0	1	1	0	
|PWY-6131|	glycerol degradation II	false	0	2	0	0	
|PWY-6132|	lanosterol biosynthesis	false	0	1	0	0	
|PWY-6133|	(S)-reticuline biosynthesis II	false	0	7	0	0	
|PWY-6134|	L-tyrosine biosynthesis IV	false	0	1	0	0	
|PWY-6138|	CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	false	0	5	0	0	
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	false	0	3	0	0	
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	false	0	4	0	0	
|PWY-6143|	CMP-pseudaminate biosynthesis	false	0	6	0	0	
|PWY-6144|	CMP-N-glycoloylneuraminate biosynthesis	false	0	1	0	0	
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	false	0	5	0	0	
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	0	14	0	0	
|PWY-6151|	S-adenosyl-L-methionine salvage I	false	0	4	0	0	
|PWY-6153|	autoinducer AI-2 biosynthesis I	false	0	3	0	0	
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	0	3	0	0	
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	1	0	0	
|PWY-6158|	creatine-phosphate biosynthesis	false	0	1	0	0	
|PWY-6160|	3-dehydroquinate biosynthesis II (archaea)	false	0	6	0	0	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	false	0	5	0	0	
|PWY-6164|	3-dehydroquinate biosynthesis I	false	0	2	0	0	
|PWY-6167|	flavin biosynthesis II (archaea)	false	0	10	0	0	
|PWY-6168|	flavin biosynthesis III (fungi)	false	0	9	0	0	
|PWY-6173|	histamine biosynthesis	false	0	1	0	0	
|PWY-6174|	mevalonate pathway II (haloarchaea)	false	0	7	0	0	
|PWY-6178|	2,4,6-trichlorophenol degradation	false	0	5	0	0	
|PWY-6181|	histamine degradation	false	0	3	0	0	
|PWY-6183|	salicylate degradation I	false	0	1	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	2	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	0	7	0	0	
|PWY-6190|	2,4-dichlorotoluene degradation	false	0	7	0	0	
|PWY-6191|	2,5-dichlorotoluene degradation	false	0	6	0	0	
|PWY-6192|	3,4-dichlorotoluene degradation	false	0	5	0	0	
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	0	5	0	0	
|PWY-6197|	chlorinated phenols degradation	false	0	4	0	0	
|PWY-6199|	quercetin sulfate biosynthesis	false	0	10	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	0	7	0	0	
|PWY-6210|	2-aminophenol degradation	false	0	4	0	0	
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	3	0	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	4	0	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	4	0	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	2	0	0	
|PWY-6219|	indole-3-acetate inactivation VIII	false	0	7	0	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	false	25	3	1	1	3.2.1.48-RXN 
|PWY-6220|	jasmonoyl-amino acid conjugates biosynthesis I	false	0	5	0	0	
|PWY-6221|	2-chlorobenzoate degradation	false	0	1	0	0	
|PWY-6223|	gentisate degradation I	false	0	3	0	0	
|PWY-6224|	salicylate degradation II	false	0	1	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	2	0	0	
|PWY-622|	starch biosynthesis	false	0	10	0	0	
|PWY-6232|	chrysoeriol biosynthesis	false	0	1	0	0	
|PWY-6233|	jasmonoyl-amino acid conjugates biosynthesis II	false	0	4	0	0	
|PWY-6239|	luteolin glycosides biosynthesis	false	0	3	0	0	
|PWY-6241|	thyroid hormone biosynthesis	false	0	6	0	0	
|PWY-6243|	bergamotene biosynthesis I	false	0	1	0	0	
|PWY-6244|	bergamotene biosynthesis II	false	0	3	0	0	
|PWY-6254|	santalene biosynthesis I	false	0	2	0	0	
|PWY-6257|	curcumene biosynthesis	false	0	3	0	0	
|PWY-6258|	patchoulol biosynthesis	false	0	5	0	0	
|PWY-6260|	thyroid hormone metabolism I (via deiodination)	false	0	12	0	0	
|PWY-6261|	thyroid hormone metabolism II (via conjugation and/or degradation)	false	0	15	0	0	
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	1	0	0	
|PWY-6265|	zerumbone biosynthesis	false	0	3	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	false	0	3	0	0	
|PWY-6271|	eudesmol biosynthesis	false	0	3	0	0	
|PWY-6273|	phosphatidylethanolamine biosynthesis III	false	0	1	0	0	
|PWY-6275|	&beta;-caryophyllene biosynthesis	false	0	3	0	0	
|PWY-6278|	botrydial biosynthesis	false	0	2	0	0	
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	6	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	6	0	0	
|PWY-6281|	L-selenocysteine biosynthesis II (archaea and eukaryotes)	false	0	4	0	0	
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	false	0	9	1	0	
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	0	6	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	5	0	0	
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	2	0	0	
|PWY-6289|	petrobactin biosynthesis	false	0	10	0	0	
|PWY-6290|	&beta;-cubebene biosynthesis	false	0	1	0	0	
|PWY-6291|	valencene and 7-epi-&alpha;-selinene biosynthesis	false	0	2	0	0	
|PWY-6294|	selinene biosynthesis	false	0	2	0	0	
|PWY-6297|	tuberonate glucoside biosynthesis	false	0	2	0	0	
|PWY-6302|	dihydroconiferyl alcohol biosynthesis	false	0	2	0	0	
|PWY-6303|	methyl indole-3-acetate interconversion	false	0	2	0	0	
|PWY-6304|	casbene biosynthesis	false	0	1	0	0	
|PWY-6307|	L-tryptophan degradation X (mammalian, via tryptamine)	false	0	4	0	0	
|PWY-6308|	L-cysteine biosynthesis II (tRNA-dependent)	false	0	3	0	0	
|PWY-6310|	aloesone biosynthesis II	false	0	6	0	0	
|PWY-6312|	barbaloin biosynthesis	false	0	5	0	0	
|PWY-6313|	serotonin degradation	false	0	6	0	0	
|PWY-6314|	plumbagin biosynthesis	false	0	2	0	0	
|PWY-6316|	aromatic polyketides biosynthesis	false	0	2	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	false	0	5	0	0	
|PWY-6318|	L-phenylalanine degradation IV (mammalian, via side chain)	false	0	9	0	0	
|PWY-6320|	phaselate biosynthesis	false	0	5	0	0	
|PWY-6321|	homotaurine degradation	false	0	2	0	0	
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	0	25	0	0	
|PWY-6323|	benzoylanthranilate biosynthesis	false	0	1	0	0	
|PWY-6324|	rebeccamycin biosynthesis	false	0	6	0	0	
|PWY-6325|	echinatin biosynthesis	false	0	4	0	0	
|PWY-6326|	camptothecin biosynthesis	false	0	5	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	1	0	0	
|PWY-6328|	L-lysine degradation X	false	0	6	0	0	
|PWY-6330|	acetaldehyde biosynthesis II	false	0	1	0	0	
|PWY-6332|	coumestrol biosynthesis	false	0	6	0	0	
|PWY-6333|	acetaldehyde biosynthesis I	false	0	1	0	0	
|PWY-6334|	L-dopa degradation I (mammalian)	false	0	4	0	0	
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	0	4	0	0	
|PWY-6337|	dehydroscoulerine biosynthesis	false	0	2	0	0	
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	0	4	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	0	8	0	0	
|PWY-6342|	noradrenaline and adrenaline degradation	false	0	13	0	0	
|PWY-6343|	ferulate degradation	false	0	3	0	0	
|PWY-6344|	L-arginine degradation XIV (oxidative Stickland reaction)	false	0	6	0	0	
|PWY-6345|	K-252 biosynthesis	false	0	7	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	8	0	0	
|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN 
|PWY-6349|	CDP-archaeol biosynthesis	false	0	6	0	0	
|PWY-6351|	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	false	0	5	0	0	
|PWY-6352|	3-phosphoinositide biosynthesis	false	0	8	0	0	
|PWY-6361|	1D-myo-inositol hexakisphosphate biosynthesis I (from Ins(1,4,5)P3)	false	0	5	0	0	
|PWY-6362|	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	false	0	5	0	0	
|PWY-6363|	D-myo-inositol (1,4,5)-trisphosphate degradation	false	0	3	0	0	
|PWY-6364|	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	false	0	3	0	0	
|PWY-6365|	D-myo-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	false	0	4	0	0	
|PWY-6366|	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	false	0	4	0	0	
|PWY-6367|	D-myo-inositol-5-phosphate metabolism	false	0	4	0	0	
|PWY-6368|	3-phosphoinositide degradation	false	0	9	0	0	
|PWY-6369|	inositol diphosphates biosynthesis	false	0	9	0	0	
|PWY-6370|	ascorbate recycling (cytosolic)	false	0	4	0	0	
|PWY-6372|	1D-myo-inositol hexakisphosphate biosynthesis IV (Dictyostelium)	false	0	7	0	0	
|PWY-6373|	acrylate degradation I	false	0	5	0	0	
|PWY-6375|	desferrioxamine E biosynthesis	false	0	5	0	0	
|PWY-6376|	desferrioxamine B biosynthesis	false	0	5	0	0	
|PWY-6377|	&alpha;-tocopherol degradation	false	0	3	0	0	
|PWY-6378|	putrebactin biosynthesis	false	0	4	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	5	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	0	5	0	0	
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	0	5	0	0	
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	false	0	8	0	0	
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	false	0	8	0	0	
|PWY-6388|	(S,S)-butanediol degradation	false	0	1	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	false	0	2	0	0	
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	1	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	false	0	1	0	0	
|PWY-6392|	meso-butanediol biosynthesis II	false	0	1	0	0	
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	0	18	0	0	
|PWY-6398|	melatonin degradation I	false	0	5	0	0	
|PWY-6399|	melatonin degradation II	false	0	4	0	0	
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	false	0	1	0	0	
|PWY-6400|	melatonin degradation III	false	0	2	0	0	
|PWY-6401|	hispidol and hispidol 4'-O-&beta;-D-glucoside biosynthesis	false	0	11	0	0	
|PWY-6403|	carrageenan biosynthesis	false	0	2	0	0	
|PWY-6405|	Rapoport-Luebering glycolytic shunt	false	0	3	0	0	
|PWY-6406|	salicylate biosynthesis I	false	0	2	0	0	
|PWY-6407|	yersiniabactin biosynthesis	false	0	2	0	0	
|PWY-6408|	pyochelin biosynthesis	false	0	11	0	0	
|PWY-6409|	pyoverdine I biosynthesis	false	0	9	0	0	
|PWY-6411|	ginsenoside degradation I	false	0	4	0	0	
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6413|	ginsenoside degradation III	false	0	1	0	0	
|PWY-6415|	L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)	false	0	6	0	0	
|PWY-6416|	quinate degradation II	false	0	3	0	0	
|PWY-6418|	4-hydroxycoumarin and dicoumarol biosynthesis	false	0	1	0	0	
|PWY-6419|	shikimate degradation II	false	0	2	0	0	
|PWY-641|	proanthocyanidins biosynthesis from flavanols	false	0	6	0	0	
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	5	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	0	4	0	0	
|PWY-6422|	D-arginine degradation	false	0	2	0	0	
|PWY-6423|	hemoglobin degradation	false	0	6	0	0	
|PWY-6425|	rotenoid biosynthesis II	false	0	4	0	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	3	0	0	
|PWY-6427|	rot-2'-enonate biosynthesis	false	0	7	0	0	
|PWY-6430|	thymine degradation	false	0	3	0	0	
|PWY-6431|	4-hydroxybenzoate biosynthesis IV (plants)	false	0	2	0	0	
|PWY-6432|	curcuminoid biosynthesis	false	0	10	0	0	
|PWY-6433|	hydroxylated fatty acid biosynthesis (plants)	false	0	22	0	0	
|PWY-6435|	4-hydroxybenzoate biosynthesis III (plants)	false	0	5	0	0	
|PWY-6436|	perillyl aldehyde biosynthesis	false	0	3	0	0	
|PWY-6437|	fenchol biosynthesis I	false	0	5	0	0	
|PWY-6438|	phenylphenalenone biosynthesis	false	0	8	0	0	
|PWY-6440|	spermine and spermidine degradation II	false	0	2	0	0	
|PWY-6441|	spermine and spermidine degradation III	false	0	2	0	0	
|PWY-6442|	spermidine hydroxycinnamic acid conjugates biosynthesis	false	0	7	0	0	
|PWY-6444|	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	false	0	4	0	0	
|PWY-6445|	fenchol biosynthesis II	false	0	3	0	0	
|PWY-6447|	trichome monoterpenes biosynthesis	false	0	7	0	0	
|PWY-6448|	hordatine biosynthesis	false	0	2	0	0	
|PWY-6449|	fenchone biosynthesis	false	0	3	0	0	
|PWY-6451|	3-carene biosynthesis	false	0	1	0	0	
|PWY-6453|	stigma estolide biosynthesis	false	0	7	0	0	
|PWY-6454|	vancomycin resistance I	false	0	3	0	0	
|PWY-6455|	vancomycin resistance II	false	0	3	0	0	
|PWY-6456|	serinol biosynthesis	false	0	2	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	0	2	0	0	
|PWY-6458|	benzoyl-CoA biosynthesis	false	0	3	0	0	
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	3	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	0	2	0	0	
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	2	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	2	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	2	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	false	0	1	0	0	
|PWY-6473|	4-aminobutanoate degradation IV	false	0	2	0	0	
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	7	0	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	1	0	0	
|PWY-6477|	gibberellin inactivation II (methylation)	false	0	4	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	0	4	0	0	
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	1	0	0	
|PWY-6482|	diphthamide biosynthesis I (archaea)	false	0	3	0	0	
|PWY-6483|	ceramide degradation (generic)	false	0	3	0	0	
|PWY-6486|	D-galacturonate degradation II	false	0	5	0	0	
|PWY-6491|	D-galacturonate degradation III	false	0	4	0	0	
|PWY-6493|	chanoclavine I aldehyde biosynthesis	false	0	4	0	0	
|PWY-6494|	gibberellin inactivation III (epoxidation)	false	0	6	0	0	
|PWY-6495|	ergotamine biosynthesis	false	0	6	0	0	
|PWY-6497|	D-galactarate degradation II	false	0	3	0	0	
|PWY-6498|	eumelanin biosynthesis	false	0	5	0	0	
|PWY-6499|	D-glucarate degradation II	false	0	3	0	0	
|PWY-6501|	D-glucuronate degradation II	false	0	4	0	0	
|PWY-6502|	8-oxo-(d)GTP detoxification I	false	0	2	0	0	
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	1	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	0	4	0	0	
|PWY-6509|	methanol oxidation to formaldehyde III	false	0	1	0	0	
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	1	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	3	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	1	0	0	
|PWY-6515|	phloridzin biosynthesis	false	0	3	0	0	
|PWY-6518|	bile acids epimerization	false	0	5	0	0	
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	0	11	0	0	
|PWY-6520|	nonaprenyl diphosphate biosynthesis II	false	0	1	0	0	
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	0	3	0	0	
|PWY-6524|	lychnose and isolychnose biosynthesis	false	0	4	0	0	
|PWY-6525|	stellariose and mediose biosynthesis	false	0	5	0	0	
|PWY-6526|	limonene degradation III (to perillate)	false	0	3	0	0	
|PWY-6527|	stachyose degradation	false	0	7	0	0	
|PWY-6529|	chlorate reduction	false	0	2	0	0	
|PWY-6530|	perchlorate reduction	false	0	2	0	0	
|PWY-6531|	mannitol cycle	false	0	4	0	0	
|PWY-6532|	diphenylamine degradation	false	0	1	0	0	
|PWY-6533|	aniline degradation	false	0	4	0	0	
|PWY-6534|	phenylethylamine degradation II	false	0	2	0	0	
|PWY-6535|	4-aminobutanoate degradation I	false	0	2	0	0	
|PWY-6536|	4-aminobutanoate degradation III	false	0	2	0	0	
|PWY-6537|	4-aminobutanoate degradation II	false	0	2	0	0	
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	false	0	7	0	0	
|PWY-6539|	(Z)-phenylmethanethial S-oxide biosynthesis	false	0	2	0	0	
|PWY-6540|	costunolide biosynthesis	false	0	8	0	0	
|PWY-6543|	4-aminobenzoate biosynthesis	true	100	0	0	0	PABASYN-RXN ADCLY-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	false	0	9	0	0	
|PWY-6546|	brassinosteroids inactivation	false	0	6	0	0	
|PWY-6549|	L-glutamine biosynthesis III	false	22	7	0	0	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN 
|PWY-6550|	carbazole degradation	false	0	4	0	0	
|PWY-6552|	caffeine degradation I (main, plants)	false	0	3	0	0	
|PWY-6553|	caffeine degradation II	false	0	4	0	0	
|PWY-6554|	1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	false	0	5	0	0	
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	0	2	0	0	
|PWY-6557|	glycosaminoglycan-protein linkage region biosynthesis	false	0	4	0	0	
|PWY-6558|	heparan sulfate biosynthesis (late stages)	false	0	13	0	0	
|PWY-6559|	spermidine biosynthesis II	false	0	2	2	0	
|PWY-6562|	norspermidine biosynthesis	false	0	5	1	0	
|PWY-6566|	chondroitin biosynthesis	false	0	4	0	0	
|PWY-6567|	chondroitin sulfate biosynthesis (late stages)	false	0	5	0	0	
|PWY-6568|	dermatan sulfate biosynthesis (late stages)	false	0	4	0	0	
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	0	8	0	0	
|PWY-6573|	chondroitin sulfate degradation (metazoa)	false	0	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	8	0	0	
