"","x"
"3310","4-Methylmuconolactone lyase (decyclizing)"
"3311","penicillin-N,2-oxoglutarate:oxygen oxidoreductase (ring-expanding)"
"3312","R05302"
"3313","R05303"
"3314","R05304"
"3315","3-hydroxypimeloyl-CoA:NAD+ oxidoreductase"
"3316","formaldehyde:NAD+ oxidoreductase (mycothiol-formylating)"
"3317","dihydrophloroglucinol:NADP+ oxidoreductase"
"3318","1,6-dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate:NAD+ oxidoreductase (decarboxylating)"
"3319","cis-1,2-dihydroxy-1,2-dihydrodibenzothiophene:NAD+ oxidoreductase"
"3320","pimeloyl-CoA:NAD+ oxidoreductase"
"3321","5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline:NAD+ oxidoreductase"
"3322","cis-1,2-Dihydro-3-ethylcatechol:NAD+ oxidoreductase"
"3323","1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate:NAD+ oxidoreductase (decarboxylating)"
"3324","(1S,3R,4S)-3,4-Dihydroxycyclohexane-1-carboxylate:NAD+ 3-oxidoreductase"
"3325","L-Tryptophan:oxygen alpha,beta-oxidoreductase"
"3326","Ferrocytochrome-c:Fe3+ oxidoreductase"
"3327","8'-apo-beta-Carotenol:O2 oxidoreductase"
"3328","Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)"
"3329","n-tetradecanoyl-CoA, NADPH2:O2 oxidoreductase [11-(E) desaturating]"
"3330","n-tetradecanoyl-CoA, NADH:O2 oxidoreductase [11-(Z) desaturating]"
"3331","S-Adenosyl-L-methionine:3',4',5,7-tetrahydroxy-3-methoxyflavone 7-O-methyltransferase"
"3332","beta-D-Galactopyranosyl-(13)-N-acetyl-D-hexosamine:phosphate galactosyltransferase"
"3333","ADP-glucose:sn-glycerol-3-phosphate 2-b-D-glucosyltransferase"
"3334","4,8,12-Trimethyltridecanoyl-CoA:propanoyl-CoA C2-4,8,12-trimethyltridecanoyltransferase"
"3335","Isovaleryl-CoA:malonyl-CoA acyltransferase"
"3336","Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase"
"3337","R05334"
"3338","R05335"
"3339","acetyl-CoA: 4-hydroxybutanoate CoA transferase"
"3340","4-hydroxybutanoyl-CoA hydro-lyase"
"3341","D-arabino-hex-3-ulose-6-phosphate formaldehyde-lyase (D-ribulose-5-phosphate-forming)"
"3342","D-arabino-hex-3-ulose-6-phosphate isomerase"
"3343","carotenoid beta-end group lyase (decyclizing)"
"3344","R05347"
"3345","R05348"
"3346","R05349"
"3347","R05350"
"3348","R05351"
"3349","2-hydroxy-5-methyl-cis,cis-muconic semialdehyde:NAD+ 6-oxidoreductase"
"3350","R05354"
"3351","2-Hydroxy-cyclohexan-1-one amidohydrolase"
"3352","amidinoproclavaminate amidinohydrolase"
"3353","Acrylonitrile aminohydrolase"
"3354","2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate benzoylhydrolase"
"3355","2-hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate benzoylhydrolase"
"3356","2-hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate benzoylhydrolase"
"3357","2-hydroxy-6-oxoocta-2,4,7-trienoate formylhydrolase"
"3358","2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate acylhydrolase"
"3359","2-hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate benzoylhydrolase"
"3360","2-Hydroxy-6-oxo-octa-2,4-dienoate acylhydrolase"
"3361","trans-1,3-Dichloropropene chlorohydrolase"
"3362","cis-1,3-Dichloropropene chlorohydrolase"
"3363","1,3,4,6-tetrachloro-1,4-cyclohexadiene chlorohydrolase"
"3364","R05370"
"3365","methylmalonyl-CoA carboxy-lyase"
"3366","2-Oxo-5-methyl-cis-muconate carboxy-lyase"
"3367","4-Hydroxyphthalate carboxy-lyase"
"3368","R05376"
"3369","2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate carboxy-lyase"
"3370","acrylamide hydro-lyase"
"3371","acetaldehyde hydro-lyase"
"3372","diethanolamine ethanolamine-lyase (acetaldehyde-forming)"
"3373","triethanolamine diethanolamine-lyase (acetaldehyde-forming)"
"3374","(hydroxyamino)benzene hydroxymutase"
"3375","1,1-Dichloro-2,2-bis(4'-chlorophenyl)ethane chloride-lyase"
"3376","1-Chloro-2,2-bis(4'-chlorophenyl)ethane chloride-lyase"
"3377","gamma-hexachlorocyclohexane chloride-lyase"
"3378","gamma-pentachlorocyclohexene chloride-lyase"
"3379","2-Hydroxy-5-methyl-cis,cis-muconate 2-Oxo-5-methyl-cis-muconate isomerase"
"3380","R05390"
"3381","R05392"
"3382","R05393"
"3383","4-Sulfolactone lyase"
"3384","R05397"
"3385","1,2,4-trihydroxybenzene:NAD oxidoreductase"
"3386","hydroxylaminobenzene:NADP+ oxidoreductase"
"3387","nitrosobenzene:NADP+ oxidoreductase"
"3388","R05402"
"3389","R05403"
"3390","R05404"
"3391","R05405"
"3392","R05406"
"3393","R05407"
"3394","R05408"
"3395","R05409"
"3396","R05410"
"3397","R05411"
"3398","R05412"
"3399","R05413"
"3400","9H-carbazole,NADH:oxygen oxidoreductase (2,3-hydroxylating)"
"3401","R05415"
"3402","R05416"
"3403","R05417"
"3404","rxn03718"
"3405","2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase"
"3406","R05420"
"3407","R05421"
"3408","rxn03725"
"3409","rxn03726"
"3410","R05427"
"3411","R05428"
"3412","R05429"
"3413","R05434"
"3414","R05439"
"3415","R05440"
"3416","4-chlorophenol,NADPH:oxygen oxidoreductase (6-hydroxylating)"
"3417","R05442"
"3418","R05443"
"3419","R05444"
"3420","R05445"
"3421","R05446"
"3422","R05447"
"3423","R05448"
"3424","R05449"
"3425","R05450"
"3426","2,4-dichlorobenzoate:CoA ligase"
"3427","benzoyl acetate: CoA ligase"
"3428","acetophenone:carbon-dioxide ligase (ADP-forming)"
"3429","R05454"
"3430","R05455"
"3431","R05459"
"3432","rxn03759"
"3433","rxn03760"
"3434","R05465"
"3435","deoxyamidinoproclavaminate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"
"3436","L-N2-(2-carboxyethyl)arginine cyclo-ligase (AMP-forming)"
"3437","proclavaminate,2-oxoglutarate:oxygen oxidoreductase (cyclyzing)"
"3438","dihydroclavaminate,2-oxoglutarate:oxygen oxidoreductase (desaturating)"
"3439","R05475"
"3440","R05477"
"3441","R05478"
"3442","R05483"
"3443","R05484"
"3444","R05485"
"3445","R05486"
"3446","R05487"
"3447","R05493"
"3448","R05506"
"3449","R05507"
"3450","R05508"
"3451","R05509"
"3452","Protoanemonin lactonohydrolase"
"3453","R05511"
"3454","rxn03802"
"3455","R05515"
"3456","R05516"
"3457","dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose:dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose isomerase"
"3458","4,6-Dideoxy-4-oxo-dTDP-D-glucose 2,3-hydro-lyase (dTDP-3,4-dioxo-2,6-dideoxy-D-glucose-forming)"
"3459","R05519"
"3460","S-adenosyl-L-methionine:erythromycin-C 3''-O-methyltransferase"
"3461","S-adenosyl-L-methionine:dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose 3-N,N-dimethyltransferase"
"3462","dTDP-4-oxo-2,6-dideoxy-D-glucose 5-epimerase"
"3463","rxn03817"
"3464","dTDP-L-mycarose:erythronolide-B 3-O-alpha-mycarosyltransferase"
"3465","dTDP-D-desosamine:3-O-mycarosylerythronolide-B 5-O-beta-D-desosaminyltransferase"
"3466","S-adenosyl-L-methionine:erythromycin-D 3''-O-methyltransferase"
"3467","R05535"
"3468","-"
"3469","R05538"
"3470","rxn03828"
"3471","R05540"
"3472","R05541"
"3473","R05542"
"3474","R05543"
"3475","R05544"
"3476","R05546"
"3477","R05547"
"3478","R05548"
"3479","R05549"
"3480","R05551"
"3481","R05552"
"3482","4-amino-4-deoxychorismate pyruvate-lyase"
"3483","Ureidoglycine aminohydrolase"
"3484","Farnesyl diphosphate:Isopentenyl diphosphate farnesyl cistransferase"
"3485","4-(Ethylamino)-2-hydroxy-6-(isopropylamino)-1,3,5-triazine ethylaminohydrolase"
"3486","N-Isopropylammelide isopropylaminohydrolase"
"3487","Cyanuric acid amidohydrolase"
"3488","Biuret amidohydrolase"
"3489","biuret amidohydrolase"
"3490","R05564"
"3491","R05565"
"3492","UDP-N-acetyl-D-mannosamine:N-acetyl-beta-D-glucosaminyldiphosphoundecaprenol beta-1,4-N-acetylmannosaminyltransferase"
"3493","R05567"
"3494","R05568"
"3495","R05569"
"3496","Galactitol-1-phosphate:NAD oxidoreductase"
"3497","2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine ethylaminohydrolase"
"3498","Deisopropylhydroxyatrazine aminohydrolase"
"3499","(3S)-3-Hydroxyacyl-CoA:NAD+ oxidoreductase"
"3500","(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase"
"3501","CMP-N-acetylneuraminate:beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine alpha-2,6-N-acetylneuraminyltransferase"
"3502","R05581"
"3503","R05582"
"3504","R05586"
"3505","R05587"
"3506","R05588"
"3507","Acylamide aminohydrolase"
"3508","Nitrile aminohydrolase"
"3509","R05592"
"3510","R05593"
"3511","R05594"
"3512","R05595"
"3513","benzamide hydro-lyase"
"3514","Cyclohexa-1,5-dienecarbonyl-CoA hydro-lyase"
"3515","Benzylsuccinate fumarate-lyase"
"3516","R05599"
"3517","R05600"
"3518","R05601"
"3519","R05602"
"3520","R05603"
"3521","D-arabinitol:NAD 4-oxidoreductase"
"3522","2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase"
"3523","D-mannonate hydro-lyase"
"3524","D-sorbitol-6-phosphate:NAD 2-oxidoreductase"
"3525","galactarate hydro-lyase (5-dehydro-4-deoxy-D-glucarate-forming)"
"3526","R05609"
"3527","R05610"
"3528","rxn03890"
"3529","R05612"
"3530","R05613"
"3531","all-trans-octaprenyl-diphosphate:4-hydroxybenzoate 3-octaprenyltransferase"
"3532","R05616"
"3533","chlorophyll chlorophyllidohydrolase"
"3534","R05620"
"3535","R05621"
"3536","R05622"
"3537","N,N,N-trimethylamine,NADPH:oxygen oxidoreductase (N-oxide-forming)"
"3538","ATP:undecaprenol phosphotransferase"
"3539","undecaprenyl-diphosphate phosphohydrolase"
"3540","UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala):undecaprenyl-"
"3541","UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala):undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase"
"3542","UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase"
"3543","UDP-N-Acetyl-D-galactosamine:D-galactosyl-1,4-D-galactosyl-1,4--D-glucosylceramide beta-N-acetyl-D-galactosaminyltransferase"
"3544","1-hydroxy-2-naphthoate,NADH:oxygen oxidoreductase (2-hydroxylating, decarboxylating)"
"3545","CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase"
"3546","ATP:4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase"
"3547","1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)"
"3548","2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)"
"3549","4,4-dimethyl-5a-cholesta-8,24-dien-3b-ol:NADP+ D14-oxidoreductase"
"3550","Lanosterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)"
"3551","ergosterol:NADP+ Delta24(24(1))-oxidoreductase"
"3552","R05642"
"3553","2-formylbenzoate:NAD+ oxidoreductase"
"3554","ATP:D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase"
"3555","D-glycero-beta-D-manno-heptose-7-phosphate aldose-ketose-isomerase"
"3556","ATP:D-glycero-beta-D-manno-heptose 7-phosphate 1-phosphotransferase"
"3557","D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase"
"3558","R05648"
"3559","R05649"
"3560","R05650"
"3561","acetyl-phosphate:sulfite S-acetyltransferase (acyl-phosphate hydrolysing, 2-oxoethyl-forming)"
"3562","taurine:pyruvate aminotransferase"
"3563","phenanthrene 9,10-monooxygenase"
"3564","phenanthrene 1,2-monooxygenase"
"3565","R05655"
"3566","R05656"
"3567","R05658"
"3568","R503-RXN.c"
"3569","ATP:5-dehydro-2-deoxy-D-gluconate 6-phosphotransferase"
"3570","UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase"
"3571","R05663"
"3572","R05664"
"3573","R05665"
"3574","R05668"
"3575","rxn03939"
"3576","rxn03941"
"3577","R05672"
"3578","R05673"
"3579","R05674"
"3580","R05676"
"3581","R05677"
"3582","Sulcatol:NAD+ oxidoreductase"
"3583","NAD-dependent threonine 4-phosphate dehydrogenase"
"3584","1,5-Anhydro-D-glucitol:NADP oxidoreductase"
"3585","L-Idonate:NAD oxidoreductase"
"3586","L-idonate:NADP oxidoreductase"
"3587","3-Methylbutanol:NAD(P) oxidoreductase"
"3588","3-Methylbutanol:NADP oxidoreductase"
"3589","dTDP-4-keto-6-Deoxyglucose reductase"
"3590","1-Deoxy-D-xylulose-5-phosphate isomeroreductase"
"3591","2-(2-(R)-Hydroxypropylthio)ethanesulfonate dehydrogenase"
"3592","2-(2-(S)-Hydroxypropylthio)ethanesulfonate dehydrogenase"
"3593","3-beta-Hydroxy-steroid:NADP+ 3-oxidoreductase"
"3594","GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)"
"3595","(R)-2-hydroxyacid:NAD+ oxidoreductase"
"3596","(R)-2-Hydroxyacid:NADP+ oxidoreductase"
"3597","R05696"
"3598","Mannitol:oxygen oxidoreductase (cyclizing)"
"3599","vanillin:NAD oxidoreductase"
"3600","Coniferyl aldehyde:NAD oxidoreductase"
"3601","Coniferyl aldehyde:NADP oxidoreductase"
"3602","dihydrozeatin:NADP oxidoreductase"
"3603","lanosterol D24-reductase"
"3604","FMNH2:NAD+ oxidoreductase"
"3605","FMNH2:NADP+ oxidoreductase"
"3606","reduced-riboflavin:NADP+ oxidoreductase"
"3607","ammonia:ferricytochrome-c oxidoreductase"
"3608","2-mercaptoethanesulfonate,acetoacetate:NADP+ oxidoreductase (decarboxylating)"
"3609","CoA,glutathione:NADP+ oxidoreductase (disulfide-forming)"
"3610","mycothiol:NAD+ oxidoreductase"
"3611","mycothiol:NADP+ oxidoreductase"
"3612","AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming)"
"3613","linoleate:oxygen 11S-oxidoreductase"
"3614","3-hydroxy-1H-quinolin-4-one 2,4-dioxygenase (CO-forming)"
"3615","3-hydroxy-2-methyl-1H-quinolin-4-one 2,4-dioxygenase (CO-forming)"
"3616","phytanoyl-CoA, 2-oxoglutarate:oxygen oxidoreductase (2-hydroxylating)"
"3617","leucocyanidin,2-oxoglutarate:oxygen oxidoreductase"
"3618","nitric oxide, NAD(P)H2:oxygen oxidoreductase"
"3619","nitric oxide, NADPH2:oxygen oxidoreductase"
"3620","quinine, NADPH2:oxygen oxidoreductase"
"3621","(Z)-4-hydroxyphenylacetaldehyde-oxime,NADPH:oxygen oxidoreductase"
"3622","alkene,NADH:oxygen oxidoreductase"
"3623","alkene,NADH:oxygen oxidoreductase"
"3624","sterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)"
"3625","N-methylcoclaurine 3'-hydroxylase"
"3626","4beta-hydroxymethyl-4alpha-methyl-5alpha-cholest-7-en-3beta-ol,NADH:oxygen oxidoreductase (hydroxylating)"
"3627","acetone:carbon-dioxide ligase (AMP-forming)"
"3628","4,4-dimethyl-5a-cholest-7-en-3b-ol,hydrogen-donor:oxygen oxidoreductase (hydroxylating)"
"3629","4,4-dimethyl-5a-cholest-7-en-3b-ol,hydrogen-donor:oxygen oxidoreductase (hydroxylating)"
"3630","4,4-dimethyl-5a-cholest-7-en-3b-ol,hydrogen-donor:oxygen oxidoreductase (hydroxylating)"
"3631","phosphonate:NAD+ oxidoreductase"
"3632","gluthathione:methylarsonate oxidoreductase"
"3633","deacetylipecoside dopamine-lyase"
"3634","deacetylisoipecoside dopamine-lyase"
"3635","S-adenosyl-L-methionine:trichlorophenol O-methyltransferase"
"3636","S-adenosyl-L-methionine:arsenite As-methyltransferase"
"3637","S-adenosyl-L-methionine:3'-demethylstaurosporine O-methyltransferase"
"3638","threo-3-hydroxy-L-aspartate ammonia-lyase"
"3639","S-adenosyl-L-methionine:jasmonate O-methyltransferase"
"3640","S-adenosyl-L-methionine:cycloartenol 24-C-methyltransferase"
"3641","(R)-2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming)"
"3642","(S)-2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming)"
"3643","S-adenosyl-L-methionine:(E)-prop-1-ene-1,2,3-tricarboxylate 2'-O-methyltransferase"
"3644","S-adenosyl-L-methionine:(E)-prop-1-ene-1,2,3-tricarboxylate 3'-O-methyltransferase"
"3645","geranyl-diphosphate diphosphate-lyase [cyclizing, (-)-alpha-pinene-forming]"
"3646","geranyl-diphosphate diphosphate-lyase [cyclizing, (-)-beta-pinene-forming]"
"3647","trehalose 6-phosphate:phosphate b-D-glucosyltransferase"
"3648","GDP-mannose:3-phosphoglycerate 3-a-D-mannosyltransferase"
"3649","UDP-glucose:hydroquinone-O-b-D-glucosyltransferase"
"3650","N-cyclohexylformamide hydro-lyase"
"3651","trans-feruloyl-CoA hydro-lyase"
"3652","3-hydroxy-3-(4-hydroxy-3-methoxyphenyl)propionyl-CoA:vanillin lyase (acetyl-CoA-forming)"
"3653","sulfopyruvate carboxy-lyase"
"3654","UDP-6-sulfo-6-deoxyglucose sulfohydrolase"
"3655","S-adenosyl-L-methionine:24-methylenelophenol C-methyltransferase"
"3656","4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)"
"3657","5-Diphosphoinositol pentakisphosphate diphosphohydrolase"
"3658","thiocyanate aminohydrolase"
"3659","cyclic-imide amidohydrolase (decyclicizing)"
"3660","mandelamide hydrolase"
"3661","limonene-1,2-epoxide hydrolase"
"3662","(R)-2-phospho-3-sulfolactate phosphohydrolase"
"3663","alpha-D-mannosyl-3-phosphoglycerate phosphohydrolase"
"3664","2-(beta-D-glucosyl)-sn-glycerol-3-phosphate phosphohydrolase"
"3665","ATP:1D-myo-inositol-hexakisphosphate phosphotransferase"
"3666","ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase"
"3667","ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase"
"3668","ADP:D-glucose 6-phosphotransferase"
"3669","ADP:D-fructose-6-phosphate 1-phosphotransferase"
"3670","ATP:deoxynucleoside 5'-phosphotransferase"
"3671","Cobaltochelatase"
"3672","Cobalt-precorrin-2 C(20)-methyltransferase"
"3673","R05809"
"3674","cobalt-precorrin-4 methyltransferase"
"3675","R05811"
"3676","R05812"
"3677","R05813"
"3678","R05814"
"3679","inosine:oxygen 5'-oxidoreductase"
"3680","2-dehydro-D-gluconate:NADP+ 2-oxidoreductase"
"3681","R05824"
"3682","polyneuridine aldehyde hydrolase (decarboxylating)"
"3683","R05826"
"3684","10-deoxysarpagine:NADP+ oxidoreductase"
"3685","10-deoxysarpagine,NADPH:oxygen oxidoreductase (10-hydroxylating)"
"3686","2-hydroxy-2-methyl-3-phytyl-2,3-dihydronaphthoquinone:oxidized-dithiothreitol oxidoreductase"
"3687","xylitol:NAD oxidoreductase"
"3688","7-deoxyloganate,NADPH:oxygen oxidoreductase (7a-hydroxylating)"
"3689","loganate:oxygen oxidoreductase (ring cleaving)"
"3690","S-adenosyl-L-methionine:secologanate 11-O-methyltransferase"
"3691","Glycocholate amidohydrolase"
"3692","pyridoxine 5'-phosphate synthase"
"3693","pyridoxamine:2-oxoglutarate aminotransferase"
"3694","phenylacetyl-CoA:glycine N-phenylacetyltransferase"
"3695","ethylene oxide hydrolase"
"3696","R05844"
"3697","R05845"
"3698","R05846"
"3699","R05847"
"3700","R05848"
"3701","L-ribulose-5-phosphate 4-epimerase"
"3702","rxn04084"
"3703","rxn04085"
"3704","tabersonine,NADPH:oxygen oxidoreductase (16-hydroxylating)"
"3705","R05856"
"3706","desacetoxyvindoline,2-oxoglutarate:oxygen oxidoreductase (4b-hydroxylating)"
"3707","R05858"
"3708","rxn04090"
"3709","D-alanine:oxygen oxidoreductase (deaminating)"
"3710","sarcosine:oxygen oxidoreductase (deaminating)"
"3711","N-ethylglycine:oxygen oxidoreductase (deaminating)"
"3712","4-Hydroxy-2-oxohexanoate hydro-lyase"
"3713","2-Hydroxy-5-methyl-cis,cis-muconic-semialdehyde formylhydrolase"
"3714","R05866"
"3715","rxn04100"
"3716","R05870"
"3717","R05873"
"3718","R05874"
"3719","acyl-CoA:16-epivellosimine O-acetyltransferase (cyclizing)"
"3720","vinorine ,NADPH:oxygen oxidoreductase (21a-hydroxylating)"
"3721","1,2-dihydrovomilenine:NADP+ oxidoreductase"
"3722","17-O-acetylnorajmaline:NADP+ oxidoreductase"
"3723","17-O-acetylnorajmaline O-acetylhydrolase"
"3724","R05881"
"3725","UDP-glucose:vomilenine 21-O-beta-D-glucosyltransferase"
"3726","isopentenyl-diphosphate:NAD(P)+ oxidoreductase"
"3727","S-adenosyl-L-methionine:16-Hydroxytabersonine 16-O-methyltransferase"
"3728","rxn04124"
"3729","rxn04126"
"3730","rxn04127"
"3731","R06047"
"3732","R06048"
"3733","R06063"
"3734","R06064"
"3735","(+)-trans-carveol: NAD+ oxidoreductase"
"3736","(R)-limonene,NADPH: oxygen oxidoreductase (6-hydroxylating)"
"3737","geranyldiphosphate diphosphate lyase [(+)-(R)-limonene-forming]"
"3738","L-serine:NADP+ 3-oxidoreductase"
"3739","2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone ,NADPH2:oxygen oxidoreductase"
"3740","methylamine:oxygen oxidoreductase (deaminating) (copper-containing)"
"3741","3beta-hydroxy-5beta-steroid:NADP+ 3-oxidoreductase"
"3742","L-Allothreonine acetaldehyde-lyase"
"3743","R06180"
"3744","R06194"
"3745","squalene synthase"
"3746","R06254"
"3747","R06255"
"3748","magnesium-protoporphyrin-IX 13-monomethyl ester,NADPH:oxygen oxidoreductase (hydroxylating)"
"3749","magnesium-protoporphyrin-IX 13-monomethyl ester,NADPH:oxygen oxidoreductase (hydroxylating)"
"3750","magnesium-protoporphyrin-IX 13-monomethyl ester,NADPH:oxygen oxidoreductase (hydroxylating)"
"3751","chlorophyllide-a:NADP+ oxidoreductase"
"3752","ATP-dependent ferredoxin:protochlorophyllide-a 7,8-oxidoreductase"
"3753","chlorophyllide-a:phytyl-diphosphate phytyltransferase"
"3754","chlorophyllide-a:NADP+ 7,8-oxidoreductase"
"3755","ent-kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating)"
"3756","ent-Kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating)"
"3757","ent-Kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating)"
"3758","ent-Kaur-16-en-19-oate,NADPH:oxygen oxidoreductase (hydroxylating)"
"3759","ent-Kaur-16-en-19-oate,NADPH:oxygen oxidoreductase (hydroxylating)"
"3760","ent-Kaur-16-en-19-oate,NADPH:oxygen oxidoreductase (hydroxylating)"
"3761","ent-Kaur-16-en-19-oate,NADPH:oxygen oxidoreductase (hydroxylating)"
"3762","Copalyl-diphosphate diphosphate-lyase (cyclizing)"
"3763","ent-Copalyl-diphosphate diphosphate-lyase [ent-sandaracopimara-8(14),15-diene-forming]"
"3764","Copalyl-diphosphate diphosphate-lyase (cyclizing)"
"3765","ent-Copalyl-diphosphate diphosphate-lyase [ent-abieta-8(14),12-diene-forming]"
"3766","ent-Copalyl-diphosphate diphosphate-lyase [ent-abieta-8(14),12-diene-forming]"
"3767","ent-Copalyl-diphosphate diphosphate-lyase [ent-abieta-8(14),12-diene-forming]"
"3768","Geranylgeranyl-diphosphate diphosphate-lyase (cyclizing, taxadiene forming)"
"3769","Acetyl-CoA:taxa-4(20),11-dien-5alpha-ol O-acetyltransferase"
